DATE,PHARMACY,LOCATION,DRUG,BRAND,PRICE,QUANTITY,TOTAL COST ,AVG. PRICE,70% AVG. PRICE,PRICE RISK,PRICE RISK SCORE,AVG. QTY,1.5 OF AVG. QTY,QTY RISK,QTY_RISK_SCORE,SUPPLIER_NAME,BATCH_NUMBER,EXPIRY_DATE,DAYS_TO_EXPIRY,EXPIRY_RISK,EXPIRY_RISK_SCORE,SALES_CHANNEL,DRUG_FORM,Column2
15-02-25,George Group,Urban,Ciprofloxacin,BioCare,1618.81,12,19425.72,2610.77,1827.54,High Risk,1,51,76,Low Risk,0,Walker Llc,HV-49724-PY,24-08-25,190.00,Low Risk,0,Mobile Van,Capsule,4
15-02-25,"Guzman, Hoffman And Baldwin",Urban,Ciprofloxacin,PharmaTrust,512.96,79,40523.84,2610.77,1827.54,High Risk,1,51,76,High Risk,1,"Brooks, Lam And Hayes",PO-66239-WL,28-03-27,771.00,Low Risk,0,In-Store,Capsule,4
15-02-25,"Guzman, Hoffman And Baldwin",Urban,Chloroquine,MediPlus,3623.1,37,134054.7,2656.70,1859.69,Low Risk,0,51,77,Low Risk,0,"West, Henderson And Ramirez",NY-27634-MQ,27-03-26,405.00,Low Risk,0,In-Store,Tablet,1
15-02-25,"Henderson, Ramirez And Lewis",Rural,Metformin,MediPlus,2620.01,16,41920.16,2644.11,1850.87,Low Risk,0,52,77,Low Risk,0,"Johnston, Sanchez And Kennedy",CL-67649-CT,14-03-27,757.00,Low Risk,0,Market Stall,Capsule,4
15-02-25,Hickman Ltd,Rural,Paracetamol,BioCare,880.62,2,1761.24,2636.16,1845.31,High Risk,1,49,74,Low Risk,0,"Woods, Calhoun And Schmidt",TM-91684-SV,11-07-26,511.00,Low Risk,0,In-Store,Tablet,1
15-02-25,"Hoffman, Baker And Richards",Urban,Ciprofloxacin,MediPlus,3452.55,77,265846.35,2610.77,1827.54,Low Risk,0,51,76,High Risk,1,Jones Inc,FW-12681-MP,02-05-25,76.00,High Risk,1,In-Store,Injection,3
15-02-25,James Group,Urban,Ibuprofen,MediPlus,4096.96,75,307272,2543.53,1780.47,Low Risk,0,49,73,High Risk,1,Powell Llc,LZ-22026-NO,10-06-25,115.00,High Risk,1,In-Store,Injection,3
15-02-25,Perez Inc,Urban,Ciprofloxacin,MediPlus,1738.28,64,111249.92,2610.77,1827.54,High Risk,1,51,76,Low Risk,0,Morton-Chase,MI-91800-EQ,27-02-27,742.00,Low Risk,0,In-Store,Injection,3
15-02-25,"Romero, Gonzalez And Brooks",Rural,Amlodipine,HealthFirst,3985.25,88,350702,2698.49,1888.95,Low Risk,0,51,77,High Risk,1,Jones Inc,AW-99349-CD,26-12-25,314.00,Low Risk,0,Market Stall,Syrup,2
15-02-25,Smith-Bowen,Urban,Chloroquine,MediPlus,1684.6,92,154983.2,2656.70,1859.69,High Risk,1,51,77,High Risk,1,"Stanley, Tucker And Lee",KJ-65060-MX,29-06-26,499.00,Low Risk,0,Mobile Van,Capsule,4
15-02-25,Smith-Bowen,Urban,Amlodipine,HealthFirst,4385.79,80,350863.2,2698.49,1888.95,Low Risk,0,51,77,High Risk,1,"Brooks, Lam And Hayes",XN-00934-AK,17-03-26,395.00,Low Risk,0,Market Stall,Tablet,1
15-02-25,Smith-Bowen,Urban,Chloroquine,MediPlus,1684.6,92,154983.2,2656.70,1859.69,High Risk,1,51,77,High Risk,1,"Stanley, Tucker And Lee",KJ-65060-MX,29-06-26,499.00,Low Risk,0,Mobile Van,Capsule,4
15-02-25,Spence Plc,Urban,Chloroquine,MediPlus,2419.22,34,82253.48,2656.70,1859.69,Low Risk,0,51,77,Low Risk,0,Jones-Young,CO-61572-YJ,25-08-25,191.00,Low Risk,0,Market Stall,Tablet,1
15-02-25,Wilkerson-Day,Rural,Chloroquine,HealthFirst,482.88,64,30904.32,2656.70,1859.69,High Risk,1,51,77,Low Risk,0,Lee-Davis,EM-46176-QL,17-07-26,517.00,Low Risk,0,Mobile Van,Injection,3
15-02-25,Wilkerson-Day,Rural,Azithromycin,MediPlus,4043.54,63,254743.02,2628.19,1839.74,Low Risk,0,50,75,Low Risk,0,"Stanley, Tucker And Lee",KR-79388-MF,08-01-27,692.00,Low Risk,0,Mobile Van,Syrup,2
16-02-25,Allen-Allen,Urban,Metformin,BioCare,4968.87,14,69564.18,2644.11,1850.87,Low Risk,0,52,77,Low Risk,0,Henderson-Bernard,CR-46018-AY,01-10-25,227.00,Low Risk,0,Mobile Van,Tablet,1
16-02-25,Anderson Group,Urban,Amlodipine,HealthFirst,2219.25,8,17754,2698.49,1888.95,Low Risk,0,51,77,Low Risk,0,Wright And Sons,LY-76817-LW,03-05-26,441.00,Low Risk,0,Mobile Van,Capsule,4
16-02-25,Blair Plc,Rural,Azithromycin,HealthFirst,3173.11,94,298272.34,2628.19,1839.74,Low Risk,0,50,75,High Risk,1,"Brown, Valdez And Lucas",BF-72607-IR,04-08-25,169.00,High Risk,1,Mobile Van,Injection,3
16-02-25,Blake And Sons,Rural,Azithromycin,MediPlus,232.48,37,8601.76,2628.19,1839.74,High Risk,1,50,75,Low Risk,0,Walker Llc,WW-51088-GK,26-10-26,617.00,Low Risk,0,In-Store,Tablet,1
16-02-25,Burton Ltd,Urban,Chloroquine,PharmaTrust,1667.43,32,53357.76,2656.70,1859.69,High Risk,1,51,77,Low Risk,0,House-Glover,RU-38029-SQ,21-10-26,612.00,Low Risk,0,Market Stall,Tablet,1
16-02-25,Burton Ltd,Rural,Ibuprofen,MediPlus,4209.54,66,277829.64,2543.53,1780.47,Low Risk,0,49,73,Low Risk,0,Powell Llc,FV-65003-KN,09-02-26,358.00,Low Risk,0,Mobile Van,Syrup,2
16-02-25,Carlson-Cruz,Rural,Amoxicillin,PharmaTrust,1211.63,64,77544.32,2624.80,1837.36,High Risk,1,51,76,Low Risk,0,"Woods, Calhoun And Schmidt",OX-18842-TY,27-10-25,253.00,Low Risk,0,In-Store,Tablet,1
16-02-25,Doyle Ltd,Rural,Ciprofloxacin,PharmaTrust,1868.23,97,181218.31,2610.77,1827.54,Low Risk,0,51,76,High Risk,1,"Daniels, Adkins And Brown",VB-09893-IU,09-04-26,417.00,Low Risk,0,Market Stall,Tablet,1
16-02-25,Dudley Group,Urban,Coartem,BioCare,574.89,73,41966.97,2523.47,1766.43,High Risk,1,51,77,Low Risk,0,"Robinson, Jones And Welch",MC-03311-CM,29-09-26,590.00,Low Risk,0,In-Store,Syrup,2
16-02-25,Dudley Group,Urban,Amoxicillin,PharmaTrust,1866.83,22,41070.26,2624.80,1837.36,Low Risk,0,51,76,Low Risk,0,Novak And Sons,KF-23547-ND,13-11-26,635.00,Low Risk,0,Mobile Van,Syrup,2
16-02-25,"Flowers, Martin And Kelly",Urban,Azithromycin,HealthFirst,1187.03,49,58164.47,2628.19,1839.74,High Risk,1,50,75,Low Risk,0,Russell Group,FU-20357-PT,05-02-27,719.00,Low Risk,0,In-Store,Tablet,1
16-02-25,Galloway-Wyatt,Rural,Coartem,PharmaTrust,4795.12,80,383609.6,2523.47,1766.43,Low Risk,0,51,77,High Risk,1,Hancock Inc,EH-96668-QI,14-09-25,210.00,Low Risk,0,In-Store,Syrup,2
16-02-25,"Gardner, Robinson And Lawrence",Urban,Chloroquine,PharmaTrust,1008.23,52,52427.96,2656.70,1859.69,High Risk,1,51,77,Low Risk,0,"Washington, Ryan And Cummings",KL-09579-CB,12-05-26,450.00,Low Risk,0,In-Store,Injection,3
16-02-25,"Guzman, Hoffman And Baldwin",Rural,Ibuprofen,HealthFirst,2103.9,39,82052.1,2543.53,1780.47,Low Risk,0,49,73,Low Risk,0,Henderson-Bernard,NG-56724-CD,16-05-25,89.00,High Risk,1,Market Stall,Syrup,2
16-02-25,"Guzman, Hoffman And Baldwin",Urban,Metformin,PharmaTrust,1551.16,30,46534.8,2644.11,1850.87,High Risk,1,52,77,Low Risk,0,Morton-Chase,AZ-33475-XW,18-01-27,701.00,Low Risk,0,In-Store,Tablet,1
16-02-25,"Henderson, Ramirez And Lewis",Urban,Amlodipine,MediPlus,1118.09,13,14535.17,2698.49,1888.95,High Risk,1,51,77,Low Risk,0,Williams Plc,VT-17552-OM,16-06-25,120.00,High Risk,1,In-Store,Injection,3
16-02-25,Hickman Ltd,Urban,Azithromycin,MediPlus,2036.83,29,59068.07,2628.19,1839.74,Low Risk,0,50,75,Low Risk,0,House-Glover,AQ-31498-MA,28-10-26,619.00,Low Risk,0,Market Stall,Syrup,2
16-02-25,Hickman Ltd,Rural,Metformin,HealthFirst,1181.17,89,105124.13,2644.11,1850.87,High Risk,1,52,77,High Risk,1,"Washington, Ryan And Cummings",SH-89206-OS,23-04-27,796.00,Low Risk,0,Mobile Van,Capsule,4
16-02-25,James Group,Urban,Azithromycin,HealthFirst,4703.68,48,225776.64,2628.19,1839.74,Low Risk,0,50,75,Low Risk,0,House-Glover,YP-47432-MM,27-01-26,345.00,Low Risk,0,Market Stall,Syrup,2
16-02-25,"Mcclain, Miller And Henderson",Rural,Coartem,HealthFirst,425.01,81,34425.81,2523.47,1766.43,High Risk,1,51,77,High Risk,1,Jones Inc,RX-91014-DO,11-07-26,510.00,Low Risk,0,Mobile Van,Syrup,2
16-02-25,Perez Inc,Urban,Artemisinin,HealthFirst,641.71,50,32085.5,2588.57,1812.00,High Risk,1,52,78,Low Risk,0,House-Glover,WS-84607-VA,26-08-25,191.00,Low Risk,0,In-Store,Capsule,4
16-02-25,Rodriguez-Graham,Urban,Chloroquine,BioCare,4973.92,45,223826.4,2656.70,1859.69,Low Risk,0,51,77,Low Risk,0,"Stanley, Tucker And Lee",UK-00001-WV,13-01-27,696.00,Low Risk,0,Mobile Van,Tablet,1
16-02-25,Rodriguez-Graham,Rural,Amlodipine,HealthFirst,4060.06,28,113681.68,2698.49,1888.95,Low Risk,0,51,77,Low Risk,0,Baxter Inc,VK-44776-OZ,26-10-26,617.00,Low Risk,0,Market Stall,Syrup,2
16-02-25,"Romero, Gonzalez And Brooks",Urban,Paracetamol,MediPlus,3512.99,79,277526.21,2636.16,1845.31,Low Risk,0,49,74,High Risk,1,"Daniels, Adkins And Brown",ZL-90658-FY,28-11-26,650.00,Low Risk,0,Market Stall,Syrup,2
16-02-25,Ryan Plc,Urban,Azithromycin,BioCare,4946.33,72,356135.76,2628.19,1839.74,Low Risk,0,50,75,Low Risk,0,Morton-Chase,CI-45009-XW,14-01-27,697.00,Low Risk,0,Mobile Van,Capsule,4
16-02-25,Smith-Bowen,Urban,Ciprofloxacin,PharmaTrust,3191.59,59,188303.81,2610.77,1827.54,Low Risk,0,51,76,Low Risk,0,Williams Plc,UK-01556-NB,01-02-27,715.00,Low Risk,0,Mobile Van,Capsule,4
16-02-25,"Watts, Robinson And Nguyen",Rural,Ibuprofen,HealthFirst,4420.84,98,433242.32,2543.53,1780.47,Low Risk,0,49,73,High Risk,1,"Hensley, Powell And David",GA-62728-DM,04-11-25,261.00,Low Risk,0,Mobile Van,Tablet,1
16-02-25,"Watts, Robinson And Nguyen",Urban,Paracetamol,BioCare,3950.38,8,31603.04,2636.16,1845.31,Low Risk,0,49,74,Low Risk,0,"Brown, Valdez And Lucas",AD-26850-IJ,17-04-27,790.00,Low Risk,0,Mobile Van,Injection,3
16-02-25,Williams And Sons,Rural,Artemisinin,MediPlus,2933.5,71,208278.5,2588.57,1812.00,Low Risk,0,52,78,Low Risk,0,"Daniels, Adkins And Brown",KQ-55640-FK,06-11-26,628.00,Low Risk,0,In-Store,Capsule,4
17-02-25,Allen-Allen,Rural,Metformin,BioCare,3305.61,66,218170.26,2644.11,1850.87,Low Risk,0,52,77,Low Risk,0,Novak Plc,PC-72443-TA,06-12-25,292.00,Low Risk,0,Mobile Van,Tablet,1
17-02-25,Anderson Group,Rural,Amoxicillin,MediPlus,2886.24,25,72156,2624.80,1837.36,Low Risk,0,51,76,Low Risk,0,"Stanley, Tucker And Lee",QM-91499-WK,09-12-26,660.00,Low Risk,0,In-Store,Tablet,1
17-02-25,Anderson Group,Urban,Amoxicillin,HealthFirst,2586.53,97,250893.41,2624.80,1837.36,Low Risk,0,51,76,High Risk,1,House-Glover,QT-92634-JN,30-04-25,72.00,High Risk,1,In-Store,Capsule,4
17-02-25,"Arroyo, Miller And Tucker",Urban,Metformin,BioCare,4344.96,83,360631.68,2644.11,1850.87,Low Risk,0,52,77,High Risk,1,Walker Llc,PI-89433-FA,21-02-27,734.00,Low Risk,0,Market Stall,Syrup,2
17-02-25,Baker And Sons,Urban,Metformin,BioCare,1569.99,57,89489.43,2644.11,1850.87,High Risk,1,52,77,Low Risk,0,Morton-Chase,BX-72345-VY,25-09-25,220.00,Low Risk,0,Market Stall,Capsule,4
17-02-25,Baker And Sons,Rural,Coartem,HealthFirst,3468.39,82,284407.98,2523.47,1766.43,Low Risk,0,51,77,High Risk,1,Baxter Inc,NS-42262-DA,05-10-25,230.00,Low Risk,0,Mobile Van,Syrup,2
17-02-25,"Baker, Mason And White",Urban,Amlodipine,BioCare,3550.76,78,276959.28,2698.49,1888.95,Low Risk,0,51,77,High Risk,1,House-Glover,VZ-85524-FX,26-06-26,494.00,Low Risk,0,In-Store,Injection,3
17-02-25,Blair Plc,Rural,Azithromycin,HealthFirst,3538.17,14,49534.38,2628.19,1839.74,Low Risk,0,50,75,Low Risk,0,"Johnston, Sanchez And Kennedy",BZ-18103-VY,12-03-26,388.00,Low Risk,0,Mobile Van,Syrup,2
17-02-25,Burton Ltd,Urban,Amlodipine,MediPlus,2125.01,94,199750.94,2698.49,1888.95,Low Risk,0,51,77,High Risk,1,Novak And Sons,BQ-52390-EX,04-09-25,199.00,Low Risk,0,In-Store,Tablet,1
17-02-25,Burton Ltd,Urban,Artemisinin,HealthFirst,1268.28,49,62145.72,2588.57,1812.00,High Risk,1,52,78,Low Risk,0,Wright And Sons,PW-30062-IH,28-05-26,465.00,Low Risk,0,Market Stall,Injection,3
17-02-25,Carlson-Cruz,Urban,Chloroquine,FarmaTrust,1855.67,90,167010.3,2656.70,1859.69,High Risk,1,51,77,High Risk,1,Novak Plc,TM-55628-FX,18-02-26,366.00,Low Risk,0,Mobile Van,Injection,3
17-02-25,Davis And Sons,Urban,Metformin,BioCare,2895.51,30,86865.3,2644.11,1850.87,Low Risk,0,52,77,Low Risk,0,House-Glover,PF-57052-HE,18-08-26,547.00,Low Risk,0,Mobile Van,Capsule,4
17-02-25,"Ferrell, Rice And Maddox",Rural,Ciprofloxacin,BioCare,3449.52,63,217319.76,2610.77,1827.54,Low Risk,0,51,76,Low Risk,0,"Stanley, Tucker And Lee",WM-75547-ZT,19-12-26,670.00,Low Risk,0,In-Store,Injection,3
17-02-25,"Ferrell, Rice And Maddox",Rural,Ciprofloxacin,HealthFirst,4104.94,24,98518.56,2610.77,1827.54,Low Risk,0,51,76,Low Risk,0,"Daniels, Adkins And Brown",YE-79674-OL,20-02-26,368.00,Low Risk,0,Market Stall,Tablet,1
17-02-25,"Ferrell, Rice And Maddox",Urban,Ciprofloxacin,MediPlus,3542.04,50,177102,2610.77,1827.54,Low Risk,0,51,76,Low Risk,0,Powell Llc,HO-73268-AE,12-01-26,329.00,Low Risk,0,In-Store,Injection,3
17-02-25,Gray-Mayo,Urban,Azithromycin,HealthFirst,2747.79,34,93424.86,2628.19,1839.74,Low Risk,0,50,75,Low Risk,0,Jones Inc,RJ-03749-HZ,20-08-25,184.00,Low Risk,0,In-Store,Capsule,4
17-02-25,Harrell Llc,Rural,Amlodipine,PharmaTrust,4807.16,1,4807.16,2698.49,1888.95,Low Risk,0,51,77,Low Risk,0,"Stanley, Tucker And Lee",MD-36730-VX,07-07-25,140.00,High Risk,1,In-Store,Injection,3
17-02-25,Harrell Llc,Urban,Paracetamol,MediPlus,241.2,22,5306.4,2636.16,1845.31,High Risk,1,49,74,Low Risk,0,Yu Inc,HX-99255-PD,04-05-25,76.00,High Risk,1,In-Store,Injection,3
17-02-25,Hickman Ltd,Urban,Ibuprofen,MediPlus,4354.01,13,56602.13,2543.53,1780.47,Low Risk,0,49,73,Low Risk,0,Gray Group,SL-75200-UW,25-02-26,373.00,Low Risk,0,Market Stall,Capsule,4
17-02-25,"Hoffman, Baker And Richards",Rural,Amlodipine,MediPlus,4587.08,97,444946.76,2698.49,1888.95,Low Risk,0,51,77,High Risk,1,Morton-Chase,TP-65977-HT,23-11-25,279.00,Low Risk,0,In-Store,Syrup,2
17-02-25,Morales-Jones,Urban,Amlodipine,BioCare,690.66,65,44892.9,2698.49,1888.95,High Risk,1,51,77,Low Risk,0,"Robinson, Jones And Welch",NL-55129-ZF,22-10-25,247.00,Low Risk,0,Market Stall,Capsule,4
17-02-25,"Romero, Gonzalez And Brooks",Urban,Metformin,HealthFirst,3775.74,74,279404.76,2644.11,1850.87,Low Risk,0,52,77,Low Risk,0,Powell Llc,BQ-92341-VJ,15-02-27,728.00,Low Risk,0,In-Store,Tablet,1
17-02-25,Ryan Plc,Rural,Coartem,PharmaTrust,2762.24,8,22097.92,2523.47,1766.43,Low Risk,0,51,77,Low Risk,0,Yu Inc,LW-13805-EN,23-12-26,674.00,Low Risk,0,In-Store,Injection,3
17-02-25,Smith-Bowen,Rural,Ciprofloxacin,BioCare,4779.37,39,186395.43,2610.77,1827.54,Low Risk,0,51,76,Low Risk,0,Russell Group,YY-26567-FR,22-09-26,582.00,Low Risk,0,Market-Stall,Tablet,1
17-02-25,Smith-Bowen,Rural,Amoxicillin,MediPlus,4781.68,31,148232.08,2624.80,1837.36,Low Risk,0,51,76,Low Risk,0,"West, Henderson And Ramirez",BY-88312-QC,26-12-25,312.00,Low Risk,0,In-Store,Injection,3
17-02-25,"Snyder, Campos And Callahan",Urban,Amoxicillin,HealthFirst,4946.34,73,361082.82,2624.80,1837.36,Low Risk,0,51,76,Low Risk,0,"Washington, Ryan And Cummings",AF-24451-VB,09-09-25,204.00,Low Risk,0,In-Store,Syrup,2
17-02-25,"Snyder, Campos And Callahan",Urban,Paracetamol,HealthFirst,3737.62,69,257895.78,2636.16,1845.31,Low Risk,0,49,74,Low Risk,0,Yu Inc,TI-92435-JU,01-10-25,226.00,Low Risk,0,In-Store,Capsule,4
17-02-25,"Snyder, Campos And Callahan",Rural,Metformin,PharmaTrust,1390.9,17,23645.3,2644.11,1850.87,High Risk,1,52,77,Low Risk,0,Henderson-Bernard,OS-66548-IF,23-02-27,736.00,Low Risk,0,Mobile Van,Tablet,1
17-02-25,Spence Plc,Rural,Amoxicillin,HealthFirst,4434.61,65,288249.65,2624.80,1837.36,Low Risk,0,51,76,Low Risk,0,"Washington, Ryan And Cummings",TJ-52125-BC,21-03-26,397.00,Low Risk,0,Market Stall,Tablet,1
17-02-25,Williams And Sons,Urban,Ibuprofen,FarmaTrust,4386.15,29,127198.35,2543.53,1780.47,Low Risk,0,49,73,Low Risk,0,House-Glover,UM-82142-BL,09-04-27,781.00,Low Risk,0,In-Store,Injection,3
18-02-25,Abbott-Munoz,Urban,Paracetamol,PharmaTrust,4776.78,20,95535.6,2636.16,1845.31,Low Risk,0,49,74,Low Risk,0,Novak And Sons,WM-96763-YB,09-05-26,445.00,Low Risk,0,Mobile Van,Syrup,2
18-02-25,Abbott-Munoz,Urban,Amlodipine,BioCare,3976.13,77,306162.01,2698.49,1888.95,Low Risk,0,51,77,High Risk,1,Wright And Sons,KX-28439-CT,11-06-26,478.00,Low Risk,0,Mobile Van,Injection,3
18-02-25,"Arroyo, Miller And Tucker",Rural,Ibuprofen,PharmaTrust,1848.14,77,142306.78,2543.53,1780.47,Low Risk,0,49,73,High Risk,1,Gray Group,CR-27745-VD,01-09-25,195.00,Low Risk,0,Market Stall,Capsule,4
18-02-25,Blair Plc,Urban,Azithromycin,BioCare,4161.82,12,49941.84,2628.19,1839.74,Low Risk,0,50,75,Low Risk,0,Jones Inc,CR-18042-JK,24-09-25,218.00,Low Risk,0,Market Stall,Tablet,1
18-02-25,Burton Ltd,Rural,Artemisinin,HealthFirst,640.33,93,59550.69,2588.57,1812.00,High Risk,1,52,78,High Risk,1,House-Glover,BP-11867-EK,17-06-26,484.00,Low Risk,0,Market Stall,Capsule,4
18-02-25,"Ferrell, Rice And Maddox",Rural,Amlodipine,BioCare,417.16,7,2920.12,2698.49,1888.95,High Risk,1,51,77,Low Risk,0,Russell Group,WJ-43757-YU,24-11-25,279.00,Low Risk,0,Market Stall,Syrup,2
18-02-25,"Ferrell, Rice And Maddox",Urban,Metformin,HealthFirst,3852.82,55,211905.1,2644.11,1850.87,Low Risk,0,52,77,Low Risk,0,Yu Inc,NM-08045-QN,15-05-25,86.00,High Risk,1,In-Store,Capsule,4
18-02-25,"Ferrell, Rice And Maddox",Rural,Amlodipine,BioCare,417.16,7,2920.12,2698.49,1888.95,High Risk,1,51,77,Low Risk,0,Russell Group,WJ-43757-YU,24-11-25,279.00,Low Risk,0,Market Stall,Syrup,2
18-02-25,"Flowers, Martin And Kelly",Urban,Amoxicillin,BioCare,806.51,77,62101.27,2624.80,1837.36,High Risk,1,51,76,High Risk,1,Baxter Inc,MW-33700-HE,12-10-25,236.00,Low Risk,0,Market Stall,Capsule,4
18-02-25,Frazier Inc,Rural,Ciprofloxacin,BioCare,1995.01,81,161595.81,2610.77,1827.54,Low Risk,0,51,76,High Risk,1,"Woods, Calhoun And Schmidt",YA-14290-YG,21-06-26,488.00,Low Risk,0,In-Store,Capsule,4
18-02-25,"Gardner, Robinson And Lawrence",Urban,Paracetamol,MediPlus,4448.98,12,53387.76,2636.16,1845.31,Low Risk,0,49,74,Low Risk,0,Henderson-Bernard,FK-51113-KD,30-06-25,132.00,High Risk,1,In-Store,Syrup,2
18-02-25,George Group,Urban,Metformin,HealthFirst,4822.59,50,241129.5,2644.11,1850.87,Low Risk,0,52,77,Low Risk,0,Lee-Davis,LU-15573-DO,18-04-26,424.00,Low Risk,0,In-Store,Injection,3
18-02-25,George Group,Rural,Chloroquine,BioCare,4053.18,53,214818.54,2656.70,1859.69,Low Risk,0,51,77,Low Risk,0,"Woods, Calhoun And Schmidt",MF-33795-ZU,10-11-26,630.00,Low Risk,0,In-Store,Tablet,1
18-02-25,"Guzman, Hoffman And Baldwin",Rural,Amlodipine,PharmaTrust,4010.3,97,388999.1,2698.49,1888.95,Low Risk,0,51,77,High Risk,1,Gomez-Jenkins,FW-54240-BR,22-11-26,642.00,Low Risk,0,Market Stall,Tablet,1
18-02-25,"Harris, Collins And Carney",Urban,Amlodipine,MediPlus,4022.68,51,205156.68,2698.49,1888.95,Low Risk,0,51,77,Low Risk,0,Jones-Young,SJ-64704-AQ,18-05-25,89.00,High Risk,1,Mobile Van,Syrup,2
18-02-25,"Harris, Collins And Carney",Rural,Amlodipine,FarmaTrust,1704.04,9,15336.36,2698.49,1888.95,High Risk,1,51,77,Low Risk,0,Russell Group,JO-23703-PS,11-08-25,174.00,High Risk,1,Mobile Van,Syrup,2
18-02-25,James Group,Rural,Amoxicillin,BioCare,3151.29,56,176472.24,2624.80,1837.36,Low Risk,0,51,76,Low Risk,0,Lee-Davis,NO-94396-BF,17-03-27,757.00,Low Risk,0,Market Stall,Tablet,1
18-02-25,James Group,Rural,Amoxicillin,BioCare,3151.29,56,176472.24,2624.80,1837.36,Low Risk,0,51,76,Low Risk,0,Lee-Davis,NO-94396-BF,17-03-27,757.00,Low Risk,0,Market Stall,Tablet,1
18-02-25,"Martin, Rose And Obrien",Rural,Paracetamol,BioCare,2578.19,10,25781.9,2636.16,1845.31,Low Risk,0,49,74,Low Risk,0,Walker Llc,CA-19279-HD,09-04-27,780.00,Low Risk,0,Mobile Van,Tablet,1
18-02-25,"Mcclain, Miller And Henderson",Rural,Paracetamol,MediPlus,2002.27,7,14015.89,2636.16,1845.31,Low Risk,0,49,74,Low Risk,0,Powell Llc,ZU-06676-SP,29-04-25,70.00,High Risk,1,Mobile Van,Syrup,2
18-02-25,"Mcclain, Miller And Henderson",Urban,Metformin,PharmaTrust,1846.18,84,155079.12,2644.11,1850.87,High Risk,1,52,77,High Risk,1,Walker Llc,NQ-18200-RC,22-08-26,550.00,Low Risk,0,In-Store,Injection,3
18-02-25,"Romero, Gonzalez And Brooks",Urban,Coartem,MediPlus,1059.92,10,10599.2,2523.47,1766.43,High Risk,1,51,77,Low Risk,0,Baxter Inc,AT-33965-PM,12-02-26,359.00,Low Risk,0,Market Stall,Capsule,4
18-02-25,"Romero, Gonzalez And Brooks",Urban,Chloroquine,MediPlus,2284.22,43,98221.46,2656.70,1859.69,Low Risk,0,51,77,Low Risk,0,Jones Inc,XH-45129-NC,01-10-26,590.00,Low Risk,0,Mobile Van,Injection,3
18-02-25,Williams And Sons,Urban,Paracetamol,BioCare,2144.13,49,105062.37,2636.16,1845.31,Low Risk,0,49,74,Low Risk,0,Jones-Young,KW-82498-IO,28-05-25,99.00,High Risk,1,Market Stall,Injection,3
19-02-25,Anderson Group,Urban,Coartem,PharmaTrust,2517.55,34,85596.7,2523.47,1766.43,Low Risk,0,51,77,Low Risk,0,Morton-Chase,HB-29586-CJ,19-07-25,150.00,High Risk,1,In-Store,Tablet,1
19-02-25,Arnold Ltd,Urban,Ibuprofen,PharmaTrust,2663.75,100,266375,2543.53,1780.47,Low Risk,0,49,73,High Risk,1,Novak Plc,MC-54691-NA,22-11-26,641.00,Low Risk,0,Market Stall,Tablet,1
19-02-25,Arnold Ltd,Urban,Azithromycin,MediPlus,271.27,61,16547.47,2628.19,1839.74,High Risk,1,50,75,Low Risk,0,"Hensley, Powell And David",UW-96178-PZ,20-08-25,182.00,Low Risk,0,Market Stall,Tablet,1
19-02-25,"Arroyo, Miller And Tucker",Rural,Chloroquine,HealthFirst,1973.53,70,138147.1,2656.70,1859.69,Low Risk,0,51,77,Low Risk,0,House-Glover,XY-89437-TJ,25-09-26,583.00,Low Risk,0,Mobile Van,Capsule,4
19-02-25,Baker And Sons,Rural,Amoxicillin,HealthFirst,4358.46,85,370469.1,2624.80,1837.36,Low Risk,0,51,76,High Risk,1,Gomez-Jenkins,CH-34374-HQ,29-08-26,556.00,Low Risk,0,Mobile Van,Capsule,4
19-02-25,Baker And Sons,Urban,Amoxicillin,BioCare,1683.84,73,122920.32,2624.80,1837.36,High Risk,1,51,76,Low Risk,0,Baxter Inc,WD-80284-HR,02-07-26,498.00,Low Risk,0,Market Stall,Injection,3
19-02-25,Baker And Sons,Urban,Azithromycin,BioCare,1576.84,98,154530.32,2628.19,1839.74,High Risk,1,50,75,High Risk,1,"Daniels, Adkins And Brown",QJ-45734-VV,23-11-25,277.00,Low Risk,0,In-Store,Capsule,4
19-02-25,Dudley Group,Rural,Amoxicillin,HealthFirst,1331.27,49,65232.23,2624.80,1837.36,High Risk,1,51,76,Low Risk,0,Powell Llc,JZ-57374-VZ,11-11-26,630.00,Low Risk,0,In-Store,Injection,3
19-02-25,"Flowers, Martin And Kelly",Urban,Ciprofloxacin,MediPlus,3779.86,75,283489.5,2610.77,1827.54,Low Risk,0,51,76,Low Risk,0,Chapman And Sons,OA-53428-TR,12-06-25,113.00,High Risk,1,In-Store,Capsule,4
19-02-25,"Flowers, Martin And Kelly",Rural,Ciprofloxacin,BioCare,940.08,74,69565.92,2610.77,1827.54,High Risk,1,51,76,Low Risk,0,"Hensley, Powell And David",AS-60026-AL,09-05-25,79.00,High Risk,1,Mobile Van,Syrup,2
19-02-25,Gray-Mayo,Urban,Paracetamol,MediPlus,698.37,15,10475.55,2636.16,1845.31,High Risk,1,49,74,Low Risk,0,Novak And Sons,AB-31623-PA,19-05-25,89.00,High Risk,1,In-Store,Tablet,1
19-02-25,Harrell Llc,Urban,Paracetamol,BioCare,2582.97,14,36161.58,2636.16,1845.31,Low Risk,0,49,74,Low Risk,0,Gray Group,RG-40099-HK,03-02-27,714.00,Low Risk,0,Market Stall,Injection,3
